,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,5Y,Longevity,Longevity in drafted franchise
Rafael Addison,912,1986,00,1610612756,PHX,22.0,62,12,11.46774193548387,2.3548387096774195,5.338709677419355,0.441,0.25806451612903225,0.8064516129032258,0.32,0.8225806451612904,1.032258064516129,0.797,0.6612903225806451,1.0483870967741935,1.7096774193548387,0.7258064516129032,0.43548387096774194,0.11290322580645161,0.8709677419354839,1.2096774193548387,5.790322580645161,True,6,1
Bam Adebayo,1628389,2017,00,1610612748,MIA,20.0,69,19,19.82608695652174,2.5217391304347827,4.927536231884058,0.512,0.0,0.10144927536231885,0.0,1.8695652173913044,2.5942028985507246,0.721,1.710144927536232,3.8115942028985508,5.521739130434782,1.463768115942029,0.463768115942029,0.5942028985507246,0.9565217391304348,2.0,6.913043478260869,True,8,8
Deng Adel,1629061,2018,00,1610612739,CLE,22.0,19,3,10.210526315789474,0.5789473684210527,1.894736842105263,0.306,0.3157894736842105,1.2105263157894737,0.261,0.21052631578947367,0.21052631578947367,1.0,0.15789473684210525,0.8421052631578947,1.0,0.2631578947368421,0.05263157894736842,0.21052631578947367,0.3157894736842105,0.6842105263157895,1.6842105263157894,False,1,1
Rick Adelman,76015,1968,00,1610612745,SDR,23.0,77,0,18.805194805194805,2.2987012987012987,5.8311688311688314,0.394,0.0,0.0,0,1.7012987012987013,2.6493506493506493,0.642,0.0,0.0,2.8051948051948052,3.090909090909091,0.0,0.0,0.0,2.051948051948052,6.298701298701299,True,7,2
Jeff Adrien,202399,2010,00,1610612744,GSW,25.0,23,0,8.521739130434783,1.0,2.347826086956522,0.426,0.0,0.0,0.0,0.4782608695652174,0.8260869565217391,0.579,1.0,1.5217391304347827,2.5217391304347827,0.43478260869565216,0.17391304347826086,0.21739130434782608,0.391304347826087,1.2173913043478262,2.4782608695652173,True,5,1
Arron Afflalo,201167,2007,00,1610612765,DET,22.0,75,9,12.933333333333334,1.32,3.2133333333333334,0.411,0.13333333333333333,0.64,0.208,0.9066666666666666,1.16,0.782,0.48,1.3466666666666667,1.8266666666666667,0.6933333333333334,0.41333333333333333,0.10666666666666667,0.4533333333333333,1.1066666666666667,3.68,True,11,2
Ochai Agbaji,1630534,2022,00,1610612762,UTA,23.0,59,22,20.491525423728813,2.7966101694915255,6.5423728813559325,0.427,1.3728813559322033,3.864406779661017,0.355,0.9491525423728814,1.1694915254237288,0.812,0.7288135593220338,1.3220338983050848,2.0508474576271185,1.1355932203389831,0.2711864406779661,0.2542372881355932,0.6949152542372882,1.6779661016949152,7.915254237288136,False,3,2
Maurice Ager,200772,2006,00,1610612742,DAL,23.0,32,1,6.6875,0.6875,2.1875,0.314,0.15625,0.46875,0.333,0.625,1.03125,0.606,0.03125,0.625,0.65625,0.21875,0.125,0.09375,0.46875,0.84375,2.15625,False,4,2
Mark Aguirre,76016,1981,00,1610612742,DAL,22.0,51,20,28.784313725490197,7.470588235294118,16.07843137254902,0.465,0.49019607843137253,1.392156862745098,0.352,3.2941176470588234,4.8431372549019605,0.68,1.7450980392156863,3.1372549019607843,4.882352941176471,3.215686274509804,0.7254901960784313,0.43137254901960786,2.6470588235294117,2.980392156862745,18.725490196078432,True,13,8
Blake Ahearn,201336,2007,00,1610612748,MIA,24.0,12,0,14.75,1.25,4.75,0.263,0.8333333333333334,2.8333333333333335,0.294,2.5,2.5833333333333335,0.968,0.08333333333333333,1.5,1.5833333333333333,1.5833333333333333,0.5,0.0,1.3333333333333333,1.6666666666666667,5.833333333333333,False,3,1
Danny Ainge,76017,1981,00,1610612738,BOS,23.0,53,1,10.641509433962264,1.490566037735849,4.169811320754717,0.357,0.09433962264150944,0.32075471698113206,0.294,1.0566037735849056,1.2264150943396226,0.862,0.4716981132075472,0.5849056603773585,1.0566037735849056,1.6415094339622642,0.6981132075471698,0.05660377358490566,1.0,1.6226415094339623,4.132075471698113,True,14,8
Alexis Ajinca,201582,2008,00,1610612766,CHA,21.0,31,4,5.870967741935484,0.8064516129032258,2.225806451612903,0.362,0.0,0.06451612903225806,0.0,0.6451612903225806,0.9032258064516129,0.714,0.2903225806451613,0.6774193548387096,0.967741935483871,0.0967741935483871,0.22580645161290322,0.1935483870967742,0.3870967741935484,1.096774193548387,2.2580645161290325,True,7,2
Henry Akin,76018,1966,00,1610612752,NYK,22.0,50,0,9.06,1.66,4.6,0.361,0.0,0.0,0,0.52,0.74,0.703,0.0,0.0,2.4,0.5,0.0,0.0,0.0,1.64,3.84,False,2,1
Josh Akognon,203006,2012,00,1610612742,DAL,27.0,3,0,3.0,0.6666666666666666,1.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,1.6666666666666667,False,1,1
DeVaughn Akoon-Purcell,1629152,2018,00,1610612743,DEN,26.0,7,0,3.142857142857143,0.42857142857142855,1.4285714285714286,0.3,0.0,0.5714285714285714,0.0,0.14285714285714285,0.2857142857142857,0.5,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.2857142857142857,0.0,0.2857142857142857,0.5714285714285714,1.0,False,1,1
Solomon Alabi,202374,2010,00,1610612761,TOR,23.0,12,0,4.916666666666667,0.25,1.25,0.2,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5833333333333334,0.5833333333333334,1.1666666666666667,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.4166666666666667,0.5,False,2,2
Mark Alarie,76019,1986,00,1610612743,DEN,23.0,64,25,17.34375,3.390625,6.921875,0.49,0.03125,0.140625,0.222,1.046875,1.578125,0.663,1.140625,2.203125,3.34375,1.15625,0.34375,0.4375,0.875,2.15625,7.859375,True,5,1
Gary Alcorn,76020,1959,00,1610612765,DET,23.0,58,0,11.551724137931034,1.5689655172413792,5.379310344827586,0.292,0.0,0.0,0,0.8275862068965517,1.4482758620689655,0.571,0.0,0.0,4.810344827586207,0.3793103448275862,0.0,0.0,0.0,2.1206896551724137,3.9655172413793105,False,2,1
Santi Aldama,1630583,2021,00,1610612763,MEM,21.0,32,0,11.25,1.65625,4.125,0.402,0.1875,1.5,0.125,0.625,1.0,0.625,1.03125,1.6875,2.71875,0.65625,0.1875,0.3125,0.5,1.125,4.125,False,4,4
Furkan Aldemir,203128,2014,00,1610612755,PHI,23.0,41,9,13.170731707317072,0.975609756097561,1.9024390243902438,0.513,0.0,0.12195121951219512,0.0,0.3170731707317073,0.6585365853658537,0.481,1.9024390243902438,2.3902439024390243,4.2926829268292686,0.6829268292682927,0.4146341463414634,0.3902439024390244,0.4146341463414634,2.341463414634146,2.268292682926829,False,1,1
Cole Aldrich,202332,2010,00,1610612760,OKC,22.0,18,0,7.888888888888889,0.4444444444444444,0.8333333333333334,0.533,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.5,0.7222222222222222,1.2222222222222223,1.9444444444444444,0.2222222222222222,0.2777777777777778,0.3888888888888889,0.4444444444444444,1.6666666666666667,1.0,True,8,2
LaMarcus Aldridge,200746,2006,00,1610612757,POR,21.0,63,22,22.095238095238095,3.8253968253968256,7.603174603174603,0.503,0.0,0.031746031746031744,0.0,1.3174603174603174,1.8253968253968254,0.722,2.2857142857142856,2.6666666666666665,4.9523809523809526,0.38095238095238093,0.3492063492063492,1.1587301587301588,0.6825396825396826,2.9523809523809526,8.968253968253968,True,16,9
Chuck Aleksinas,76021,1984,00,1610612744,GOS,26.0,74,4,15.054054054054054,2.175675675675676,4.554054054054054,0.478,0.0,0.013513513513513514,0.0,0.7432432432432432,1.0135135135135136,0.733,1.1756756756756757,2.472972972972973,3.6486486486486487,0.4864864864864865,0.20270270270270271,0.20270270270270271,0.972972972972973,2.310810810810811,5.094594594594595,False,1,1
Cliff Alexander,1626146,2015,00,1610612757,POR,20.0,8,0,4.5,0.625,1.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.75,0.0,0.125,0.25,0.125,0.125,1.25,False,1,1
Cory Alexander,724,1995,00,1610612759,SAN,23.0,60,0,9.333333333333334,1.05,2.5833333333333335,0.406,0.43333333333333335,1.1,0.394,0.26666666666666666,0.4166666666666667,0.64,0.15,0.55,0.7,2.0166666666666666,0.45,0.03333333333333333,1.1333333333333333,1.5666666666666667,2.8,True,7,1
Courtney Alexander,2042,2000,00,1610612742,DAL,24.0,38,6,12.421052631578947,1.631578947368421,4.684210526315789,0.348,0.07894736842105263,0.2631578947368421,0.3,0.868421052631579,1.1842105263157894,0.733,0.5263157894736842,1.131578947368421,1.6578947368421053,0.5526315789473685,0.42105263157894735,0.07894736842105263,0.5526315789473685,2.0,4.2105263157894735,False,3,1
Gary Alexander,76022,1993,00,1610612748,MIA,24.0,4,0,3.0,0.25,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.5,0.75,0.25,0.0,0.0,0.25,0.75,0.5,False,1,1
Joe Alexander,201570,2008,00,1610612749,MIL,22.0,59,0,12.135593220338983,1.728813559322034,4.1525423728813555,0.416,0.2711864406779661,0.7796610169491526,0.348,0.9830508474576272,1.4067796610169492,0.699,0.7457627118644068,1.2033898305084745,1.9491525423728813,0.711864406779661,0.2542372881355932,0.4915254237288136,0.8813559322033898,1.8135593220338984,4.711864406779661,False,2,1
Kyle Alexander,1629734,2019,00,1610612748,MIA,23.0,2,0,6.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.5,0.0,0.0,0.0,0.5,0.5,1.0,False,1,1
Trey Alexander,1641725,2024,00,1610612743,DEN,21.0,6,0,4.833333333333333,0.3333333333333333,1.3333333333333333,0.25,0.16666666666666666,0.6666666666666666,0.25,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.8333333333333334,False,1,1
Ty-Shon Alexander,1630234,2020,00,1610612756,PHX,22.0,15,0,3.1333333333333333,0.2,0.8,0.25,0.13333333333333333,0.6,0.222,0.06666666666666667,0.13333333333333333,0.5,0.13333333333333333,0.5333333333333333,0.6666666666666666,0.4,0.0,0.06666666666666667,0.2,0.13333333333333333,0.6,False,1,1
Victor Alexander,2349,1991,00,1610612744,GOS,22.0,80,28,16.875,3.0375,5.7375,0.529,0.0,0.0125,0.0,1.2875,1.8625,0.691,1.325,2.875,4.2,0.4,0.5625,0.775,1.1375,2.2,7.3625,True,5,4
Nickeil Alexander-Walker,1629638,2019,00,1610612740,NOP,21.0,47,1,12.574468085106384,2.0851063829787235,5.659574468085107,0.368,0.9787234042553191,2.8297872340425534,0.346,0.5319148936170213,0.7872340425531915,0.676,0.19148936170212766,1.5957446808510638,1.7872340425531914,1.8936170212765957,0.3617021276595745,0.1702127659574468,1.148936170212766,1.2127659574468086,5.680851063829787,True,6,3
Steve Alford,76024,1987,00,1610612742,DAL,23.0,28,0,7.035714285714286,0.75,1.9642857142857142,0.382,0.03571428571428571,0.2857142857142857,0.125,0.5714285714285714,0.6071428571428571,0.941,0.10714285714285714,0.7142857142857143,0.8214285714285714,0.8214285714285714,0.6071428571428571,0.10714285714285714,0.42857142857142855,0.8214285714285714,2.107142857142857,False,4,4
Rawle Alkins,1628959,2018,00,1610612741,CHI,21.0,10,1,12.0,1.3,3.9,0.333,0.3,1.2,0.25,0.8,1.2,0.667,1.1,1.5,2.6,1.3,0.1,0.0,0.8,0.7,3.7,False,1,1
Bob Allen,76028,1968,00,1610612744,SFW,22.0,27,0,8.592592592592593,0.5185185185185185,1.5925925925925926,0.326,0.0,0.0,0,0.7407407407407407,1.3333333333333333,0.556,0.0,0.0,2.074074074074074,0.37037037037037035,0.0,0.0,0.0,1.0,1.7777777777777777,False,1,1
Grayson Allen,1628960,2018,00,1610612762,UTA,23.0,38,2,10.947368421052632,1.763157894736842,4.684210526315789,0.376,0.8421052631578947,2.6052631578947367,0.323,1.1842105263157894,1.5789473684210527,0.75,0.07894736842105263,0.5263157894736842,0.6052631578947368,0.6578947368421053,0.15789473684210525,0.15789473684210525,0.868421052631579,1.236842105263158,5.552631578947368,True,7,1
Jarrett Allen,1628386,2017,00,1610612751,BKN,20.0,72,31,20.01388888888889,3.25,5.513888888888889,0.589,0.06944444444444445,0.20833333333333334,0.333,1.5833333333333333,2.0416666666666665,0.776,2.0,3.388888888888889,5.388888888888889,0.6805555555555556,0.3888888888888889,1.2222222222222223,1.1388888888888888,2.0416666666666665,8.152777777777779,True,8,4
Jerome Allen,706,1995,00,1610612750,MIN,23.0,41,0,8.829268292682928,0.8780487804878049,2.5609756097560976,0.343,0.24390243902439024,0.8048780487804879,0.303,0.6341463414634146,0.8780487804878049,0.722,0.12195121951219512,0.4878048780487805,0.6097560975609756,1.1951219512195121,0.5121951219512195,0.12195121951219512,0.8292682926829268,1.024390243902439,2.6341463414634148,False,2,1
Kadeem Allen,1628443,2017,00,1610612738,BOS,25.0,18,1,5.944444444444445,0.3333333333333333,1.2222222222222223,0.273,0.0,0.6111111111111112,0.0,0.3888888888888889,0.5,0.778,0.2222222222222222,0.3888888888888889,0.6111111111111112,0.6666666666666666,0.16666666666666666,0.1111111111111111,0.5,0.8333333333333334,1.0555555555555556,False,3,1
Lavoy Allen,202730,2011,00,1610612755,PHI,23.0,41,15,15.21951219512195,1.9268292682926829,4.073170731707317,0.473,0.0,0.0,0.0,0.2682926829268293,0.34146341463414637,0.786,1.146341463414634,3.024390243902439,4.170731707317073,0.8292682926829268,0.3170731707317073,0.43902439024390244,0.4878048780487805,1.7804878048780488,4.121951219512195,True,6,3
Lucius Allen,76027,1969,00,1610612760,SEA,22.0,81,0,22.432098765432098,3.7777777777777777,8.54320987654321,0.442,0.0,0.0,0,2.246913580246914,3.074074074074074,0.731,0.0,0.0,2.6049382716049383,4.222222222222222,0.0,0.0,0.0,2.4814814814814814,9.802469135802468,True,10,1
Malik Allen,2124,2001,00,1610612748,MIA,24.0,12,2,13.416666666666666,1.8333333333333333,4.25,0.431,0.0,0.08333333333333333,0.0,0.6666666666666666,0.8333333333333334,0.8,1.25,1.9166666666666667,3.1666666666666665,0.4166666666666667,0.25,0.6666666666666666,0.16666666666666666,1.3333333333333333,4.333333333333333,True,10,4
Randy Allen,76025,1988,00,1610612758,SAC,24.0,7,0,6.142857142857143,1.1428571428571428,2.7142857142857144,0.421,0.0,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.5,0.42857142857142855,0.5714285714285714,1.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,1.0,2.4285714285714284,False,2,2
Ray Allen,951,1996,00,1610612749,MIL,21.0,82,81,30.951219512195124,4.7560975609756095,11.073170731707316,0.43,1.4268292682926829,3.6341463414634148,0.393,2.5,3.0365853658536586,0.823,1.1829268292682926,2.792682926829268,3.975609756097561,2.5609756097560976,0.9146341463414634,0.12195121951219512,1.8170731707317074,2.658536585365854,13.439024390243903,True,18,7
Timmy Allen,1641851,2023,00,1610612763,MEM,24.0,5,0,25.0,1.2,4.6,0.261,0.0,1.4,0.0,0.2,0.4,0.5,0.8,2.6,3.4,1.0,0.8,0.0,0.4,3.6,2.6,False,1,1
Tony Allen,2754,2004,00,1610612738,BOS,23.0,77,34,16.363636363636363,2.3896103896103895,5.025974025974026,0.475,0.15584415584415584,0.4025974025974026,0.387,1.4545454545454546,1.974025974025974,0.737,1.103896103896104,1.7662337662337662,2.8701298701298703,0.8311688311688312,0.987012987012987,0.3116883116883117,1.0,2.0259740259740258,6.3896103896103895,True,14,6
Odis Allison,76029,1971,00,1610612744,GOS,22.0,36,0,4.611111111111111,0.4722222222222222,2.1666666666666665,0.218,0.0,0.0,0,0.9166666666666666,1.6944444444444444,0.541,0.0,0.0,1.25,0.2777777777777778,0.0,0.0,0.0,0.9444444444444444,1.8611111111111112,False,1,1
Lance Allred,200984,2007,00,1610612739,CLE,27.0,3,0,3.3333333333333335,0.3333333333333333,1.3333333333333333,0.25,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,False,1,1
Darrell Allums,76030,1980,00,1610612742,DAL,22.0,22,3,12.545454545454545,1.0454545454545454,3.0454545454545454,0.343,0.0,0.045454545454545456,0.0,0.5909090909090909,1.0,0.591,0.8636363636363636,2.090909090909091,2.9545454545454546,1.1363636363636365,0.22727272727272727,0.36363636363636365,1.0454545454545454,2.3181818181818183,2.6818181818181817,False,1,1
Morris Almond,201165,2007,00,1610612762,UTA,23.0,9,0,4.333333333333333,0.4444444444444444,1.6666666666666667,0.267,0.1111111111111111,0.4444444444444444,0.25,0.4444444444444444,0.6666666666666666,0.667,0.0,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.0,0.2222222222222222,0.5555555555555556,1.4444444444444444,False,3,2
Derrick Alston,308,1994,00,1610612755,PHL,22.0,64,1,16.125,1.875,4.03125,0.465,0.0,0.0625,0.0,0.921875,1.875,0.492,1.53125,1.890625,3.421875,0.515625,0.609375,0.546875,0.828125,1.671875,4.671875,False,3,2
Rafer Alston,1747,1999,00,1610612749,MIL,23.0,27,0,13.37037037037037,1.0,3.5185185185185186,0.284,0.1111111111111111,0.5185185185185185,0.214,0.1111111111111111,0.14814814814814814,0.75,0.18518518518518517,0.6666666666666666,0.8518518518518519,2.5925925925925926,0.4444444444444444,0.0,1.0740740740740742,1.0740740740740742,2.2222222222222223,True,11,3
Peter Aluma,1824,1998,00,1610612758,SAC,26.0,2,0,2.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.5,1.0,2.0,1.0,False,1,1
Jose Alvarado,1630631,2021,00,1610612740,NOP,24.0,54,1,15.444444444444445,2.425925925925926,5.444444444444445,0.446,0.5925925925925926,2.037037037037037,0.291,0.6666666666666666,0.9814814814814815,0.679,0.46296296296296297,1.3888888888888888,1.8518518518518519,2.814814814814815,1.3148148148148149,0.12962962962962962,0.7407407407407407,1.3518518518518519,6.111111111111111,False,4,4
John Amaechi,680,1995,00,1610612739,CLE,25.0,28,3,12.75,1.0357142857142858,2.5,0.414,0.0,0.0,0.0,0.6785714285714286,1.1785714285714286,0.576,0.4642857142857143,1.3928571428571428,1.8571428571428572,0.32142857142857145,0.21428571428571427,0.39285714285714285,1.2142857142857142,1.75,2.75,True,5,1
Ashraf Amaya,732,1995,00,1610612763,VAN,24.0,54,34,20.444444444444443,2.240740740740741,4.666666666666667,0.48,0.0,0.018518518518518517,0.0,1.7962962962962963,2.759259259259259,0.651,2.111111111111111,3.5,5.611111111111111,0.6111111111111112,0.4074074074074074,0.18518518518518517,1.0555555555555556,2.7962962962962963,6.277777777777778,False,2,1
Al-Farouq Aminu,202329,2010,00,1610612746,LAC,20.0,81,14,17.925925925925927,1.9753086419753085,5.012345679012346,0.394,0.5555555555555556,1.7654320987654322,0.315,1.1358024691358024,1.4691358024691359,0.773,0.9259259259259259,2.3703703703703702,3.2962962962962963,0.7407407407407407,0.7283950617283951,0.30864197530864196,1.271604938271605,1.4938271604938271,5.6419753086419755,True,11,1
Lou Amundson,200811,2006,00,1610612762,UTA,24.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,10,1
Bob Anderegg,76034,1959,00,1610612752,NYK,22.0,33,0,11.303030303030303,1.6666666666666667,4.333333333333333,0.385,0.0,0.0,0,0.696969696969697,1.2727272727272727,0.548,0.0,0.0,2.090909090909091,0.8787878787878788,0.0,0.0,0.0,0.9696969696969697,4.03030303030303,False,1,1
Chris Andersen,2365,2001,00,1610612743,DEN,23.0,24,1,10.875,1.0416666666666667,3.0833333333333335,0.338,0.0,0.16666666666666666,0.0,0.9166666666666666,1.1666666666666667,0.786,1.5833333333333333,1.5833333333333333,3.1666666666666665,0.2916666666666667,0.2916666666666667,1.1666666666666667,0.5416666666666666,1.4583333333333333,3.0,True,15,7
David Andersen,2431,2009,00,1610612745,HOU,30.0,63,0,14.142857142857142,2.3333333333333335,5.396825396825397,0.432,0.42857142857142855,1.2380952380952381,0.346,0.7301587301587301,1.0634920634920635,0.687,0.8571428571428571,2.4444444444444446,3.3015873015873014,0.6984126984126984,0.23809523809523808,0.19047619047619047,0.5873015873015873,1.8888888888888888,5.825396825396825,False,2,1
Alan Anderson,101187,2005,00,1610612766,CHA,23.0,36,7,15.666666666666666,2.0833333333333335,5.027777777777778,0.414,0.6666666666666666,1.6111111111111112,0.414,0.9166666666666666,1.1388888888888888,0.805,0.6388888888888888,1.3055555555555556,1.9444444444444444,0.8888888888888888,0.3055555555555556,0.1111111111111111,0.8888888888888888,1.3333333333333333,5.75,True,8,2
Antonio Anderson,202079,2009,00,1610612760,OKC,25.0,1,0,15.0,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,False,1,1
Cliff Anderson,76035,1967,00,1610612747,LAL,23.0,18,0,5.222222222222222,0.3888888888888889,1.6111111111111112,0.241,0.0,0.0,0,0.6666666666666666,1.5555555555555556,0.429,0.0,0.0,0.6111111111111112,0.9444444444444444,0.0,0.0,0.0,1.0,1.4444444444444444,False,3,2
Daniel Anderson,76036,1974,00,1610612757,POR,24.0,43,0,10.534883720930232,1.0930232558139534,2.441860465116279,0.448,0.0,0.0,0,0.6046511627906976,0.6976744186046512,0.867,0.18604651162790697,0.4883720930232558,0.6744186046511628,1.8837209302325582,0.37209302325581395,0.023255813953488372,0.0,1.0232558139534884,2.7906976744186047,False,2,2
Derek Anderson,1507,1997,00,1610612739,CLE,23.0,66,13,27.863636363636363,3.621212121212121,8.878787878787879,0.408,0.25757575757575757,1.2727272727272727,0.202,4.166666666666667,4.7727272727272725,0.873,0.8333333333333334,2.0,2.8333333333333335,3.4393939393939394,1.303030303030303,0.19696969696969696,1.9393939393939394,2.0606060606060606,11.666666666666666,True,11,2
Dwight Anderson,76037,1982,00,1610612743,DEN,22.0,5,0,6.6,1.4,2.8,0.5,0.0,0.0,0.0,1.4,2.0,0.7,0.0,0.4,0.4,0.6,0.2,0.0,1.0,1.4,4.2,False,1,1
Eric Anderson,944,1992,00,1610612752,NYK,23.0,16,0,2.75,0.3125,1.125,0.278,0.0,0.0,0.0,0.6875,0.8125,0.846,0.375,0.5,0.875,0.1875,0.1875,0.0625,0.3125,0.875,1.3125,False,2,2
Greg Anderson,246,1987,00,1610612759,SAN,24.0,82,45,24.195121951219512,4.621951219512195,9.21951219512195,0.501,0.012195121951219513,0.06097560975609756,0.2,2.4146341463414633,4.0,0.604,1.9634146341463414,4.2926829268292686,6.2560975609756095,0.9634146341463414,0.6585365853658537,1.4878048780487805,1.7439024390243902,2.7804878048780486,11.670731707317072,True,10,3
James Anderson,202341,2010,00,1610612759,SAS,22.0,26,2,11.0,1.1923076923076923,3.1153846153846154,0.383,0.6923076923076923,1.7692307692307692,0.391,0.5384615384615384,0.6923076923076923,0.778,0.07692307692307693,0.8076923076923077,0.8846153846153846,0.6923076923076923,0.11538461538461539,0.23076923076923078,0.5,0.9230769230769231,3.6153846153846154,True,5,3
Jerome Anderson,76040,1975,00,1610612738,BOS,22.0,22,0,5.7272727272727275,1.1363636363636365,2.0454545454545454,0.556,0.0,0.0,0,0.5,0.7272727272727273,0.688,0.18181818181818182,0.4090909090909091,0.5909090909090909,0.2727272727272727,0.13636363636363635,0.13636363636363635,0.0,1.1363636363636365,2.772727272727273,False,2,1
Justin Anderson,1626147,2015,00,1610612742,DAL,22.0,55,9,11.763636363636364,1.290909090909091,3.1818181818181817,0.406,0.4,1.509090909090909,0.265,0.8,1.0,0.8,0.32727272727272727,2.0727272727272728,2.4,0.5272727272727272,0.34545454545454546,0.45454545454545453,0.43636363636363634,0.8181818181818182,3.7818181818181817,True,6,2
Kenny Anderson,72,1991,00,1610612751,NJN,21.0,64,13,16.96875,2.921875,7.5,0.39,0.046875,0.203125,0.231,1.140625,1.53125,0.745,0.59375,1.390625,1.984375,3.171875,1.046875,0.140625,1.515625,1.0625,7.03125,True,14,5
Kim Anderson,76041,1978,00,1610612757,POR,24.0,21,0,10.666666666666666,1.1428571428571428,3.6666666666666665,0.312,0.0,0.0,0,0.7142857142857143,1.3333333333333333,0.536,0.8095238095238095,1.3333333333333333,2.142857142857143,0.7142857142857143,0.19047619047619047,0.23809523809523808,1.0476190476190477,2.0,3.0,False,1,1
Kyle Anderson,203937,2014,00,1610612759,SAS,21.0,33,8,10.848484848484848,0.9393939393939394,2.696969696969697,0.348,0.09090909090909091,0.3333333333333333,0.273,0.2727272727272727,0.42424242424242425,0.643,0.15151515151515152,2.0303030303030303,2.1818181818181817,0.8484848484848485,0.45454545454545453,0.21212121212121213,0.30303030303030304,0.8484848484848485,2.242424242424242,True,11,4
Michael Anderson,76042,1988,00,1610612759,SAN,23.0,36,12,20.27777777777778,2.0277777777777777,4.861111111111111,0.417,0.027777777777777776,0.19444444444444445,0.143,1.5833333333333333,2.2777777777777777,0.695,1.2222222222222223,1.25,2.4722222222222223,4.25,1.2222222222222223,0.08333333333333333,2.3333333333333335,1.7777777777777777,5.666666666666667,False,1,1
Mitchell Anderson,76043,1982,00,1610612755,PHL,22.0,13,0,3.6923076923076925,0.6153846153846154,1.6923076923076923,0.364,0.0,0.07692307692307693,0.0,0.07692307692307693,0.23076923076923078,0.333,0.3076923076923077,0.6153846153846154,0.9230769230769231,0.07692307692307693,0.07692307692307693,0.0,0.38461538461538464,0.46153846153846156,1.3076923076923077,False,3,1
Nick Anderson,98,1989,00,1610612753,ORL,22.0,81,9,22.037037037037038,4.592592592592593,9.296296296296296,0.494,0.012345679012345678,0.20987654320987653,0.059,2.2962962962962963,3.259259259259259,0.705,1.3209876543209877,2.580246913580247,3.9012345679012346,1.5308641975308641,0.8518518518518519,0.41975308641975306,1.7037037037037037,1.728395061728395,11.493827160493828,True,13,10
Richard Anderson,76045,1982,00,1610612746,SDC,22.0,78,5,16.333333333333332,2.230769230769231,5.5256410256410255,0.404,0.08974358974358974,0.24358974358974358,0.368,0.6153846153846154,0.8846153846153846,0.696,1.4230769230769231,2.0641025641025643,3.4871794871794872,1.5384615384615385,0.7307692307692307,0.3333333333333333,1.1923076923076923,2.1794871794871793,5.166666666666667,True,6,1
Ron Anderson,76046,1984,00,1610612739,CLE,26.0,36,7,14.444444444444445,2.3333333333333335,5.416666666666667,0.431,0.027777777777777776,0.05555555555555555,0.5,1.1388888888888888,1.3888888888888888,0.82,1.0833333333333333,1.3611111111111112,2.4444444444444446,0.9444444444444444,0.25,0.19444444444444445,0.9444444444444444,1.1111111111111112,5.833333333333333,True,10,2
Ryan Anderson,201583,2008,00,1610612751,NJN,21.0,66,30,19.87878787878788,2.4242424242424243,6.166666666666667,0.393,1.0454545454545454,2.8636363636363638,0.365,1.4848484848484849,1.7575757575757576,0.845,1.5757575757575757,3.1363636363636362,4.712121212121212,0.7878787878787878,0.6666666666666666,0.30303030303030304,0.9545454545454546,2.378787878787879,7.378787878787879,True,12,1
Shandon Anderson,1000,1996,00,1610612762,UTA,23.0,65,0,16.415384615384614,2.2615384615384615,4.892307692307693,0.462,0.36923076923076925,0.7230769230769231,0.511,1.0461538461538462,1.523076923076923,0.687,0.8,1.9538461538461538,2.753846153846154,0.7538461538461538,0.4153846153846154,0.12307692307692308,1.123076923076923,1.7384615384615385,5.938461538461539,True,10,3
